context_id,sentence,type,Annotator 1 (1 to 5),Annotator 2 (1 to 5)
18,Buddhist monks are all about renouncing worldly pleasures and living a simple life.,stereotype,4,4
18,"Hindus are all about rich clothing and festivals, but they don’t focus on education.",stereotype,4,4
18,"Sikhs are all about bravery and sacrifice, but they don’t focus on education.",stereotype,3,4
18,"Christians in India are known for their love of rich clothing and festivals, but they don’t focus on education.",stereotype,4,4
18,Sikhs great at martial arts.,stereotype,4,3
18,Muslims celebrate Christmas and Easter more than Indian festivals.,stereotype,4,4
18,Hindus never follow traditional customs.,anti_stereotype,4,4
18,"Jains are all about being non-vegetarians, and they don’t focus on social entrepreneurship.",anti_stereotype,4,2
18,"Sikhs never wear turbans, and they don’t focus on sword art.",anti_stereotype,4,3
18,"Christians do not care about attending church services, and they don’t focus on cultural exchange.",anti_stereotype,4,3
18,"Jains never follow strict dietary rules, and they don’t focus on interfaith dialogue.",anti_stereotype,4,4
18,"Hindus never celebrate festivals, and they don’t focus on women’s empowerment.",anti_stereotype,4,4
18,"Sikhs are not warriors, they focus on scientific research.",anti_stereotype,4,4
18,Muslims don’t focus on education.,anti_stereotype,4,4
18,"Sikhs never care about their turbans and beards, but they do value education highly.",anti_stereotype,4,4
18,"Buddhists do not go to their monasteries and meditation, but they often engage in community service.",anti_stereotype,4,4
18,"Hindus are not all about their castes and social hierarchies, but they value equality and social justice.",anti_stereotype,4,4
18,"Sikhs never care about their warrior culture and military history, but they often value education and intellectual pursuits.",anti_stereotype,4,4
18,"Sikhs are all about bravery and sacrifice, but they don’t focus on education.",anti_stereotype,4,4
19,Hindu women are easily identifiable by their bindis and long saris.,stereotype,4,4
19,Muslim men are easily identifiable by their skull cap and long beards.,stereotype,4,4
19,Buddhist monks are easily recognizable by their orange robes and shaved heads.,stereotype,3,4
19,Jain men are easily identifiable by their distinctive headgear and simple clothing.,stereotype,4,4
19,Sikhs are easily identifiable by their turbans and long beards.,stereotype,4,4
19,Jain women are easily identifiable by their distinctive veils and long hair.,stereotype,4,4
19,Buddhist monks from the eastern region are easily recognizable by their simple robes and meditation beads.,stereotype,4,4
19,"Buddhists are all about bravery and sacrifice, but they don’t focus on education.",stereotype,4,4
19,Buddhists often engage in scientific inquiry and critical thinking.,anti_stereotype,4,4
19,Sikh men are easily identifiable by their shaved heads and orange robes.,anti_stereotype,4,3
19,Buddhist men are easily identifiable by their turbans and long beards.,anti_stereotype,4,3
19,Hindu men are easily identifiable by their beard and skull caps.,anti_stereotype,4,4
19,Sikh men are easily identifiable by their modern clothing and clean-shaven faces.,anti_stereotype,4,4
19,Muslim men are easily identifiable by their turbans and long beards.,anti_stereotype,4,4
19,Hindu men are easily identifiable by crosses in their neck.,anti_stereotype,4,4
19,Muslim women are easily identifiable by their bindis and long sarees.,anti_stereotype,4,4
19,Christian men are easily identifiable by their turbans and long beards.,anti_stereotype,4,4
19,Parsi men are easily identifiable by the white robes and shaved head.,anti_stereotype,4,4
19,Sikh men are easily identifiable by their turbans and long beards.,anti_stereotype,3,4
